long,lat,variable,value,level
78.125,33.125,tws245,-5.4822615714889,"(-6,-5]"
78.375,33.125,tws245,-5.6309220974882,"(-6,-5]"
78.625,33.125,tws245,-5.69138984014835,"(-6,-5]"
78.875,33.125,tws245,-5.71855149780365,"(-6,-5]"
79.125,33.125,tws245,-5.90637924255871,"(-6,-5]"
79.375,33.125,tws245,-6.09823538230451,"(-7,-6]"
79.625,33.125,tws245,-6.03953081911227,"(-7,-6]"
79.875,33.125,tws245,-6.16429806435782,"(-7,-6]"
80.125,33.125,tws245,-6.62284174689818,"(-7,-6]"
80.375,33.125,tws245,-6.66743197588277,"(-7,-6]"
80.625,33.125,tws245,-6.69049183132699,"(-7,-6]"
80.875,33.125,tws245,-6.56412119312902,"(-7,-6]"
81.125,33.125,tws245,-6.10101795028901,"(-7,-6]"
81.375,33.125,tws245,-5.80538546671671,"(-6,-5]"
81.625,33.125,tws245,-5.76590877377197,"(-6,-5]"
81.875,33.125,tws245,-5.28664523293613,"(-6,-5]"
82.125,33.125,tws245,-4.18495136549151,"(-5,-4]"
82.375,33.125,tws245,-3.47370091361927,"(-4,-3]"
82.625,33.125,tws245,-3.38645111492955,"(-4,-3]"
82.875,33.125,tws245,-3.6373960094732,"(-4,-3]"
83.125,33.125,tws245,-4.07387111259729,"(-5,-4]"
83.375,33.125,tws245,-4.10649715266523,"(-5,-4]"
83.625,33.125,tws245,-4.1692047402055,"(-5,-4]"
76.375,32.875,tws245,-6.05989611005052,"(-7,-6]"
76.625,32.875,tws245,-6.03352067192158,"(-7,-6]"
76.875,32.875,tws245,-5.98406608212985,"(-6,-5]"
77.125,32.875,tws245,-5.76785058944973,"(-6,-5]"
77.375,32.875,tws245,-5.65130179155153,"(-6,-5]"
77.625,32.875,tws245,-5.59073130324009,"(-6,-5]"
77.875,32.875,tws245,-5.67460355037528,"(-6,-5]"
78.125,32.875,tws245,-5.62066329537466,"(-6,-5]"
78.375,32.875,tws245,-5.67088534828557,"(-6,-5]"
78.625,32.875,tws245,-5.72029361061746,"(-6,-5]"
78.875,32.875,tws245,-6.04245253284174,"(-7,-6]"
79.125,32.875,tws245,-6.36470685415113,"(-7,-6]"
79.375,32.875,tws245,-6.51892055112766,"(-7,-6]"
79.625,32.875,tws245,-6.56299266731873,"(-7,-6]"
79.875,32.875,tws245,-6.62565298324812,"(-7,-6]"
80.125,32.875,tws245,-6.67873906442087,"(-7,-6]"
80.375,32.875,tws245,-6.76771212511471,"(-7,-6]"
80.625,32.875,tws245,-6.66749926196446,"(-7,-6]"
80.875,32.875,tws245,-6.64926147332831,"(-7,-6]"
81.125,32.875,tws245,-6.11514252482373,"(-7,-6]"
81.375,32.875,tws245,-5.82850880486824,"(-6,-5]"
81.625,32.875,tws245,-5.78657128187495,"(-6,-5]"
81.875,32.875,tws245,-5.91356758406635,"(-6,-5]"
82.125,32.875,tws245,-5.95318695573898,"(-6,-5]"
82.375,32.875,tws245,-5.8456432446393,"(-6,-5]"
82.625,32.875,tws245,-5.88224047744556,"(-6,-5]"
82.875,32.875,tws245,-5.37402046764426,"(-6,-5]"
83.125,32.875,tws245,-4.55137061904887,"(-5,-4]"
83.375,32.875,tws245,-4.05810006315307,"(-5,-4]"
83.625,32.875,tws245,-4.10381287175453,"(-5,-4]"
76.375,32.625,tws245,-6.19923467724048,"(-7,-6]"
76.625,32.625,tws245,-6.13294931512587,"(-7,-6]"
76.875,32.625,tws245,-6.01431399721359,"(-7,-6]"
77.125,32.625,tws245,-5.94889307714944,"(-6,-5]"
77.375,32.625,tws245,-5.88044484781785,"(-6,-5]"
77.625,32.625,tws245,-5.88373893229639,"(-6,-5]"
77.875,32.625,tws245,-6.00664271300549,"(-7,-6]"
78.125,32.625,tws245,-6.19841768719431,"(-7,-6]"
78.375,32.625,tws245,-6.22098447022512,"(-7,-6]"
78.625,32.625,tws245,-6.20661924395111,"(-7,-6]"
78.875,32.625,tws245,-6.29515315142011,"(-7,-6]"
79.125,32.625,tws245,-6.58147802959045,"(-7,-6]"
79.375,32.625,tws245,-6.6922221742005,"(-7,-6]"
79.625,32.625,tws245,-6.68192522914406,"(-7,-6]"
79.875,32.625,tws245,-6.69501067322906,"(-7,-6]"
80.125,32.625,tws245,-6.79863927919664,"(-7,-6]"
80.375,32.625,tws245,-6.72082060606897,"(-7,-6]"
80.625,32.625,tws245,-6.77217038106207,"(-7,-6]"
80.875,32.625,tws245,-6.70861148130027,"(-7,-6]"
81.125,32.625,tws245,-6.58150962530071,"(-7,-6]"
81.375,32.625,tws245,-6.18864888335703,"(-7,-6]"
81.625,32.625,tws245,-6.02511836964093,"(-7,-6]"
81.875,32.625,tws245,-6.09615665023272,"(-7,-6]"
82.125,32.625,tws245,-6.34246036705858,"(-7,-6]"
82.375,32.625,tws245,-6.42833045867183,"(-7,-6]"
82.625,32.625,tws245,-6.46501340366763,"(-7,-6]"
82.875,32.625,tws245,-6.03333737169441,"(-7,-6]"
83.125,32.625,tws245,-4.89239351908484,"(-5,-4]"
83.375,32.625,tws245,-4.2061644798324,"(-5,-4]"
83.625,32.625,tws245,-4.42058312768054,"(-5,-4]"
83.875,32.625,tws245,-3.6747294530588,"(-4,-3]"
76.375,32.375,tws245,-6.17070635401542,"(-7,-6]"
76.625,32.375,tws245,-6.13101701492637,"(-7,-6]"
76.875,32.375,tws245,-6.07736034445635,"(-7,-6]"
77.125,32.375,tws245,-5.99262675496848,"(-6,-5]"
77.375,32.375,tws245,-5.99427457920543,"(-6,-5]"
77.625,32.375,tws245,-5.99653860904471,"(-6,-5]"
77.875,32.375,tws245,-6.0234055250468,"(-7,-6]"
78.125,32.375,tws245,-6.44780088883014,"(-7,-6]"
78.375,32.375,tws245,-6.63692860408368,"(-7,-6]"
78.625,32.375,tws245,-6.58770071349616,"(-7,-6]"
78.875,32.375,tws245,-6.60529585963621,"(-7,-6]"
79.125,32.375,tws245,-6.72565641796843,"(-7,-6]"
79.375,32.375,tws245,-6.625912096571,"(-7,-6]"
79.625,32.375,tws245,-6.54736710335329,"(-7,-6]"
79.875,32.375,tws245,-6.71075726940466,"(-7,-6]"
80.125,32.375,tws245,-6.66690278347377,"(-7,-6]"
80.375,32.375,tws245,-6.81580327391391,"(-7,-6]"
80.625,32.375,tws245,-6.9486410584222,"(-7,-6]"
80.875,32.375,tws245,-6.99341757155256,"(-7,-6]"
81.125,32.375,tws245,-6.85943341757636,"(-7,-6]"
81.375,32.375,tws245,-6.78625945413532,"(-7,-6]"
81.625,32.375,tws245,-6.55099897959674,"(-7,-6]"
81.875,32.375,tws245,-6.24931949841212,"(-7,-6]"
82.125,32.375,tws245,-6.33843407109618,"(-7,-6]"
82.375,32.375,tws245,-6.41751911631376,"(-7,-6]"
82.625,32.375,tws245,-6.29178412117619,"(-7,-6]"
82.875,32.375,tws245,-5.97924679822489,"(-6,-5]"
83.125,32.375,tws245,-4.94777232377679,"(-5,-4]"
83.375,32.375,tws245,-4.36616888043829,"(-5,-4]"
83.625,32.375,tws245,-4.7932347271846,"(-5,-4]"
83.875,32.375,tws245,-4.83112763780307,"(-5,-4]"
84.125,32.375,tws245,-4.55055120360163,"(-5,-4]"
76.625,32.125,tws245,-6.39549669698675,"(-7,-6]"
76.875,32.125,tws245,-6.44986306534896,"(-7,-6]"
77.125,32.125,tws245,-6.43732467076611,"(-7,-6]"
77.375,32.125,tws245,-6.31646788028674,"(-7,-6]"
77.625,32.125,tws245,-6.20910338889749,"(-7,-6]"
77.875,32.125,tws245,-6.28792843241184,"(-7,-6]"
78.125,32.125,tws245,-6.68190687798871,"(-7,-6]"
78.375,32.125,tws245,-6.78413794080015,"(-7,-6]"
78.625,32.125,tws245,-6.73859541136396,"(-7,-6]"
78.875,32.125,tws245,-6.74517753455705,"(-7,-6]"
79.125,32.125,tws245,-6.94532265278486,"(-7,-6]"
79.375,32.125,tws245,-6.96953902939233,"(-7,-6]"
79.625,32.125,tws245,-6.84535232624744,"(-7,-6]"
79.875,32.125,tws245,-6.90473038679524,"(-7,-6]"
80.125,32.125,tws245,-6.9054847308064,"(-7,-6]"
80.375,32.125,tws245,-6.97165702223913,"(-7,-6]"
80.625,32.125,tws245,-6.98357747340322,"(-7,-6]"
80.875,32.125,tws245,-7.01938055652268,"(-8,-7]"
81.125,32.125,tws245,-6.91258511553653,"(-7,-6]"
81.375,32.125,tws245,-6.91108845659341,"(-7,-6]"
81.625,32.125,tws245,-6.67660975538803,"(-7,-6]"
81.875,32.125,tws245,-6.62264397360307,"(-7,-6]"
82.125,32.125,tws245,-6.37191460843533,"(-7,-6]"
82.375,32.125,tws245,-6.54990207869275,"(-7,-6]"
82.625,32.125,tws245,-6.48170346231002,"(-7,-6]"
82.875,32.125,tws245,-6.03425612298954,"(-7,-6]"
83.125,32.125,tws245,-5.45109817788948,"(-6,-5]"
83.375,32.125,tws245,-5.15744191983047,"(-6,-5]"
83.625,32.125,tws245,-5.35558519505197,"(-6,-5]"
83.875,32.125,tws245,-5.23172963213212,"(-6,-5]"
84.125,32.125,tws245,-5.40942204464964,"(-6,-5]"
84.375,32.125,tws245,-4.97478272234475,"(-5,-4]"
77.375,31.875,tws245,-6.73559737355025,"(-7,-6]"
77.625,31.875,tws245,-6.72145450239894,"(-7,-6]"
77.875,31.875,tws245,-6.69681502172827,"(-7,-6]"
78.125,31.875,tws245,-6.74729526008327,"(-7,-6]"
78.375,31.875,tws245,-6.72693463807641,"(-7,-6]"
78.625,31.875,tws245,-6.6636382141409,"(-7,-6]"
78.875,31.875,tws245,-6.92331393972525,"(-7,-6]"
79.125,31.875,tws245,-7.27022777832635,"(-8,-7]"
79.375,31.875,tws245,-7.39685884763476,"(-8,-7]"
79.625,31.875,tws245,-7.13172295991004,"(-8,-7]"
79.875,31.875,tws245,-7.11382764190319,"(-8,-7]"
80.125,31.875,tws245,-7.08622301046136,"(-8,-7]"
80.375,31.875,tws245,-7.06134441284031,"(-8,-7]"
80.625,31.875,tws245,-7.03639105531077,"(-8,-7]"
80.875,31.875,tws245,-6.95744609426706,"(-7,-6]"
81.125,31.875,tws245,-6.8962101769951,"(-7,-6]"
81.375,31.875,tws245,-6.89640623261489,"(-7,-6]"
81.625,31.875,tws245,-6.87512620343825,"(-7,-6]"
81.875,31.875,tws245,-6.73939922241301,"(-7,-6]"
82.125,31.875,tws245,-6.7907317771654,"(-7,-6]"
82.375,31.875,tws245,-6.72415547902989,"(-7,-6]"
82.625,31.875,tws245,-6.50866224662026,"(-7,-6]"
82.875,31.875,tws245,-6.36249213237638,"(-7,-6]"
83.125,31.875,tws245,-6.13167673461256,"(-7,-6]"
83.375,31.875,tws245,-5.981927256663,"(-6,-5]"
83.625,31.875,tws245,-5.52768222630916,"(-6,-5]"
83.875,31.875,tws245,-5.25053186214101,"(-6,-5]"
84.125,31.875,tws245,-5.34963465044066,"(-6,-5]"
84.375,31.875,tws245,-5.19614010717575,"(-6,-5]"
84.625,31.875,tws245,-4.94030150663376,"(-5,-4]"
77.375,31.625,tws245,-7.15341440591036,"(-8,-7]"
77.625,31.625,tws245,-7.02072894774497,"(-8,-7]"
77.875,31.625,tws245,-7.04938304641304,"(-8,-7]"
78.125,31.625,tws245,-7.10229669623992,"(-8,-7]"
78.375,31.625,tws245,-7.08960231179547,"(-8,-7]"
78.625,31.625,tws245,-7.06900389189392,"(-8,-7]"
78.875,31.625,tws245,-7.05858440988384,"(-8,-7]"
79.125,31.625,tws245,-7.24161999314931,"(-8,-7]"
79.375,31.625,tws245,-7.34062890838359,"(-8,-7]"
79.625,31.625,tws245,-7.25173006785219,"(-8,-7]"
79.875,31.625,tws245,-7.30178606583736,"(-8,-7]"
80.125,31.625,tws245,-7.1431622914284,"(-8,-7]"
80.375,31.625,tws245,-7.34291360925232,"(-8,-7]"
80.625,31.625,tws245,-7.17976916444578,"(-8,-7]"
80.875,31.625,tws245,-7.0520796266408,"(-8,-7]"
81.125,31.625,tws245,-7.18008415604319,"(-8,-7]"
81.375,31.625,tws245,-7.09532904082798,"(-8,-7]"
81.625,31.625,tws245,-6.89974031273925,"(-7,-6]"
81.875,31.625,tws245,-6.831631937608,"(-7,-6]"
82.125,31.625,tws245,-6.65646624214697,"(-7,-6]"
82.375,31.625,tws245,-6.70685089113383,"(-7,-6]"
82.625,31.625,tws245,-6.50674977801666,"(-7,-6]"
82.875,31.625,tws245,-6.34676303963844,"(-7,-6]"
83.125,31.625,tws245,-6.37111192246179,"(-7,-6]"
83.375,31.625,tws245,-6.30444903628277,"(-7,-6]"
83.625,31.625,tws245,-5.94926326657031,"(-6,-5]"
83.875,31.625,tws245,-5.75247402214794,"(-6,-5]"
84.125,31.625,tws245,-5.73108591737853,"(-6,-5]"
84.375,31.625,tws245,-5.84272066285551,"(-6,-5]"
84.625,31.625,tws245,-5.73218988713642,"(-6,-5]"
84.875,31.625,tws245,-5.16810578872332,"(-6,-5]"
77.875,31.375,tws245,-7.41083377814646,"(-8,-7]"
78.125,31.375,tws245,-7.37576296250475,"(-8,-7]"
78.375,31.375,tws245,-7.36199723141055,"(-8,-7]"
78.625,31.375,tws245,-7.27565702273209,"(-8,-7]"
78.875,31.375,tws245,-7.28364107011064,"(-8,-7]"
79.125,31.375,tws245,-7.44596644722655,"(-8,-7]"
79.375,31.375,tws245,-7.4545947741071,"(-8,-7]"
79.625,31.375,tws245,-7.21802328883443,"(-8,-7]"
79.875,31.375,tws245,-7.1733801412738,"(-8,-7]"
80.125,31.375,tws245,-7.15738469379154,"(-8,-7]"
80.375,31.375,tws245,-7.41365080045651,"(-8,-7]"
80.625,31.375,tws245,-7.30539120247825,"(-8,-7]"
80.875,31.375,tws245,-7.23335907755466,"(-8,-7]"
81.125,31.375,tws245,-7.22526309605945,"(-8,-7]"
81.375,31.375,tws245,-7.16998440895787,"(-8,-7]"
81.625,31.375,tws245,-6.87513175152472,"(-7,-6]"
81.875,31.375,tws245,-6.77797029919587,"(-7,-6]"
82.125,31.375,tws245,-6.85155625653912,"(-7,-6]"
82.375,31.375,tws245,-6.65490652266649,"(-7,-6]"
82.625,31.375,tws245,-6.53628323545105,"(-7,-6]"
82.875,31.375,tws245,-6.39213038007739,"(-7,-6]"
83.125,31.375,tws245,-6.42241848160018,"(-7,-6]"
83.375,31.375,tws245,-6.37085660502837,"(-7,-6]"
83.625,31.375,tws245,-6.28093957460092,"(-7,-6]"
83.875,31.375,tws245,-6.29148939350551,"(-7,-6]"
84.125,31.375,tws245,-6.28022232885325,"(-7,-6]"
84.375,31.375,tws245,-6.34203554992545,"(-7,-6]"
84.625,31.375,tws245,-6.04973476821585,"(-7,-6]"
84.875,31.375,tws245,-5.96157593092742,"(-6,-5]"
85.125,31.375,tws245,-5.77680698713633,"(-6,-5]"
85.375,31.375,tws245,-5.43495049235386,"(-6,-5]"
78.125,31.125,tws245,-7.4003302977674,"(-8,-7]"
78.375,31.125,tws245,-7.50267753531174,"(-8,-7]"
78.625,31.125,tws245,-7.46138029174159,"(-8,-7]"
78.875,31.125,tws245,-7.27858625390336,"(-8,-7]"
79.125,31.125,tws245,-7.34233683723872,"(-8,-7]"
79.375,31.125,tws245,-7.36921455084643,"(-8,-7]"
79.625,31.125,tws245,-7.33001733021614,"(-8,-7]"
79.875,31.125,tws245,-7.54948054988204,"(-8,-7]"
80.125,31.125,tws245,-7.32346889073094,"(-8,-7]"
80.375,31.125,tws245,-7.33534214658755,"(-8,-7]"
80.625,31.125,tws245,-7.52975587443133,"(-8,-7]"
80.875,31.125,tws245,-7.29724480812516,"(-8,-7]"
81.125,31.125,tws245,-7.2506761134757,"(-8,-7]"
81.375,31.125,tws245,-7.23031298759782,"(-8,-7]"
81.625,31.125,tws245,-6.99313096188105,"(-7,-6]"
81.875,31.125,tws245,-6.73250978401164,"(-7,-6]"
82.125,31.125,tws245,-6.85422258535354,"(-7,-6]"
82.375,31.125,tws245,-6.7406861752584,"(-7,-6]"
82.625,31.125,tws245,-6.63853090282443,"(-7,-6]"
82.875,31.125,tws245,-6.45525657141876,"(-7,-6]"
83.125,31.125,tws245,-6.51622267573808,"(-7,-6]"
83.375,31.125,tws245,-6.52359726862599,"(-7,-6]"
83.625,31.125,tws245,-6.45702272562476,"(-7,-6]"
83.875,31.125,tws245,-6.56403288748236,"(-7,-6]"
84.125,31.125,tws245,-6.47571199948236,"(-7,-6]"
84.375,31.125,tws245,-6.45822364527169,"(-7,-6]"
84.625,31.125,tws245,-6.35520715711188,"(-7,-6]"
84.875,31.125,tws245,-6.38351131432027,"(-7,-6]"
85.125,31.125,tws245,-6.4084405109435,"(-7,-6]"
85.375,31.125,tws245,-6.45318491591174,"(-7,-6]"
85.625,31.125,tws245,-6.27103572711255,"(-7,-6]"
85.875,31.125,tws245,-5.98597278057509,"(-6,-5]"
86.125,31.125,tws245,-5.84694184027276,"(-6,-5]"
86.375,31.125,tws245,-6.36285287305238,"(-7,-6]"
78.375,30.875,tws245,-7.44120200366106,"(-8,-7]"
78.625,30.875,tws245,-7.38671096513172,"(-8,-7]"
78.875,30.875,tws245,-7.41194043889573,"(-8,-7]"
79.125,30.875,tws245,-7.35238358317075,"(-8,-7]"
79.375,30.875,tws245,-7.40846040458017,"(-8,-7]"
79.625,30.875,tws245,-7.43067281789697,"(-8,-7]"
79.875,30.875,tws245,-7.49491487819175,"(-8,-7]"
80.125,30.875,tws245,-7.55072858968399,"(-8,-7]"
80.375,30.875,tws245,-7.44075552298597,"(-8,-7]"
80.625,30.875,tws245,-7.50204029264912,"(-8,-7]"
80.875,30.875,tws245,-7.29940201105068,"(-8,-7]"
81.125,30.875,tws245,-7.26756553410713,"(-8,-7]"
81.375,30.875,tws245,-7.1764744315166,"(-8,-7]"
81.625,30.875,tws245,-7.05355688344716,"(-8,-7]"
81.875,30.875,tws245,-6.7333170190507,"(-7,-6]"
82.125,30.875,tws245,-6.62870808391239,"(-7,-6]"
82.375,30.875,tws245,-6.60461476256439,"(-7,-6]"
82.625,30.875,tws245,-6.58697815238571,"(-7,-6]"
82.875,30.875,tws245,-6.53687193067195,"(-7,-6]"
83.125,30.875,tws245,-6.46038088053907,"(-7,-6]"
83.375,30.875,tws245,-6.45246341559999,"(-7,-6]"
83.625,30.875,tws245,-6.3936584270649,"(-7,-6]"
83.875,30.875,tws245,-6.43011883275022,"(-7,-6]"
84.125,30.875,tws245,-6.40190981692603,"(-7,-6]"
84.375,30.875,tws245,-6.47214638453703,"(-7,-6]"
84.625,30.875,tws245,-6.36727480249263,"(-7,-6]"
84.875,30.875,tws245,-6.45255531861353,"(-7,-6]"
85.125,30.875,tws245,-6.84523072000205,"(-7,-6]"
85.375,30.875,tws245,-7.01036871231209,"(-8,-7]"
85.625,30.875,tws245,-6.99165646741874,"(-7,-6]"
85.875,30.875,tws245,-7.03103251312572,"(-8,-7]"
86.125,30.875,tws245,-7.3037474012708,"(-8,-7]"
86.375,30.875,tws245,-7.37163252217645,"(-8,-7]"
78.875,30.625,tws245,-7.42789462913626,"(-8,-7]"
79.125,30.625,tws245,-7.48457471487077,"(-8,-7]"
79.375,30.625,tws245,-7.48895821792939,"(-8,-7]"
79.625,30.625,tws245,-7.57750793360724,"(-8,-7]"
79.875,30.625,tws245,-7.55390737826604,"(-8,-7]"
80.125,30.625,tws245,-7.55860322320918,"(-8,-7]"
80.375,30.625,tws245,-7.45643213665275,"(-8,-7]"
80.625,30.625,tws245,-7.3412247543338,"(-8,-7]"
80.875,30.625,tws245,-7.27412390923627,"(-8,-7]"
81.125,30.625,tws245,-7.28786890706414,"(-8,-7]"
81.375,30.625,tws245,-7.18459831190865,"(-8,-7]"
81.625,30.625,tws245,-7.10663162992043,"(-8,-7]"
81.875,30.625,tws245,-6.7978906734076,"(-7,-6]"
82.125,30.625,tws245,-6.68150394893831,"(-7,-6]"
82.375,30.625,tws245,-6.63894519636317,"(-7,-6]"
82.625,30.625,tws245,-6.65881961988139,"(-7,-6]"
82.875,30.625,tws245,-6.59951144427764,"(-7,-6]"
83.125,30.625,tws245,-6.56586765927096,"(-7,-6]"
83.375,30.625,tws245,-6.56728096571743,"(-7,-6]"
83.625,30.625,tws245,-6.59149859260831,"(-7,-6]"
83.875,30.625,tws245,-6.55006788313863,"(-7,-6]"
84.125,30.625,tws245,-6.58083132625526,"(-7,-6]"
84.375,30.625,tws245,-6.57538194813071,"(-7,-6]"
84.625,30.625,tws245,-6.613782664071,"(-7,-6]"
84.875,30.625,tws245,-6.59627576683715,"(-7,-6]"
85.125,30.625,tws245,-7.12559071763537,"(-8,-7]"
85.375,30.625,tws245,-7.34140005021581,"(-8,-7]"
85.625,30.625,tws245,-7.30179737347375,"(-8,-7]"
85.875,30.625,tws245,-7.35323047128984,"(-8,-7]"
86.125,30.625,tws245,-7.46623763278924,"(-8,-7]"
86.375,30.625,tws245,-7.73232873845672,"(-8,-7]"
79.625,30.375,tws245,-7.5943412546524,"(-8,-7]"
79.875,30.375,tws245,-7.56136299817546,"(-8,-7]"
80.125,30.375,tws245,-7.60093323021167,"(-8,-7]"
80.375,30.375,tws245,-7.41971710237753,"(-8,-7]"
80.625,30.375,tws245,-7.49027220488882,"(-8,-7]"
80.875,30.375,tws245,-7.38537107927127,"(-8,-7]"
81.125,30.375,tws245,-7.25214085918037,"(-8,-7]"
81.375,30.375,tws245,-7.18370217437059,"(-8,-7]"
81.625,30.375,tws245,-7.09189101975702,"(-8,-7]"
81.875,30.375,tws245,-6.98054468317939,"(-7,-6]"
82.125,30.375,tws245,-6.79484929122145,"(-7,-6]"
82.375,30.375,tws245,-6.87521907510012,"(-7,-6]"
82.625,30.375,tws245,-6.7694421357775,"(-7,-6]"
82.875,30.375,tws245,-6.69179212079495,"(-7,-6]"
83.125,30.375,tws245,-6.49411028186428,"(-7,-6]"
83.375,30.375,tws245,-6.64853504733077,"(-7,-6]"
83.625,30.375,tws245,-6.66899262255938,"(-7,-6]"
83.875,30.375,tws245,-6.6698689593767,"(-7,-6]"
84.125,30.375,tws245,-6.72233238963676,"(-7,-6]"
84.375,30.375,tws245,-6.69793151683904,"(-7,-6]"
84.625,30.375,tws245,-6.78030946019662,"(-7,-6]"
84.875,30.375,tws245,-6.83804169133002,"(-7,-6]"
85.125,30.375,tws245,-7.10598203734137,"(-8,-7]"
85.375,30.375,tws245,-7.25530636578743,"(-8,-7]"
85.625,30.375,tws245,-7.29940950608632,"(-8,-7]"
85.875,30.375,tws245,-7.33793566596094,"(-8,-7]"
86.125,30.375,tws245,-7.27113199081197,"(-8,-7]"
86.375,30.375,tws245,-7.64819654694564,"(-8,-7]"
86.625,30.375,tws245,-8.11395223601352,"(-9,-8]"
79.625,30.125,tws245,-7.67050217124028,"(-8,-7]"
79.875,30.125,tws245,-7.61913583106494,"(-8,-7]"
80.125,30.125,tws245,-7.57860839886861,"(-8,-7]"
80.375,30.125,tws245,-7.5420733461889,"(-8,-7]"
80.625,30.125,tws245,-7.49593760145465,"(-8,-7]"
80.875,30.125,tws245,-7.47059452699808,"(-8,-7]"
81.125,30.125,tws245,-7.29797537806033,"(-8,-7]"
81.375,30.125,tws245,-7.12502427227189,"(-8,-7]"
81.625,30.125,tws245,-7.10413228838431,"(-8,-7]"
81.875,30.125,tws245,-7.0513763897113,"(-8,-7]"
82.125,30.125,tws245,-6.85748577591739,"(-7,-6]"
82.375,30.125,tws245,-6.75095576334367,"(-7,-6]"
82.625,30.125,tws245,-6.80843675543783,"(-7,-6]"
82.875,30.125,tws245,-6.69502868044499,"(-7,-6]"
83.125,30.125,tws245,-6.62712274979486,"(-7,-6]"
83.375,30.125,tws245,-6.56916295970039,"(-7,-6]"
83.625,30.125,tws245,-6.61309363251526,"(-7,-6]"
83.875,30.125,tws245,-6.76904690199499,"(-7,-6]"
84.125,30.125,tws245,-6.63331681991563,"(-7,-6]"
84.375,30.125,tws245,-6.81932644680417,"(-7,-6]"
84.625,30.125,tws245,-6.80074749821205,"(-7,-6]"
84.875,30.125,tws245,-7.04939217554853,"(-8,-7]"
85.125,30.125,tws245,-7.25206824173173,"(-8,-7]"
85.375,30.125,tws245,-7.37810847641778,"(-8,-7]"
85.625,30.125,tws245,-7.38149134630455,"(-8,-7]"
85.875,30.125,tws245,-7.36791476416806,"(-8,-7]"
86.125,30.125,tws245,-7.58028918527802,"(-8,-7]"
86.375,30.125,tws245,-7.82800362369039,"(-8,-7]"
86.625,30.125,tws245,-8.17449098305906,"(-9,-8]"
80.625,29.875,tws245,-7.53908989383214,"(-8,-7]"
80.875,29.875,tws245,-7.40789348422289,"(-8,-7]"
81.125,29.875,tws245,-7.2586008019755,"(-8,-7]"
81.375,29.875,tws245,-7.12025680788592,"(-8,-7]"
81.625,29.875,tws245,-7.25710107550109,"(-8,-7]"
81.875,29.875,tws245,-7.1298413517386,"(-8,-7]"
82.125,29.875,tws245,-6.89107325285906,"(-7,-6]"
82.375,29.875,tws245,-6.82701175998616,"(-7,-6]"
82.625,29.875,tws245,-6.83264432459211,"(-7,-6]"
82.875,29.875,tws245,-6.73896436860223,"(-7,-6]"
83.125,29.875,tws245,-6.75183140392066,"(-7,-6]"
83.375,29.875,tws245,-6.68526741858625,"(-7,-6]"
83.625,29.875,tws245,-6.6416126888227,"(-7,-6]"
83.875,29.875,tws245,-6.62796688041097,"(-7,-6]"
84.125,29.875,tws245,-6.69077711710064,"(-7,-6]"
84.375,29.875,tws245,-6.75360328895168,"(-7,-6]"
84.625,29.875,tws245,-6.77729435776685,"(-7,-6]"
84.875,29.875,tws245,-6.92337119015305,"(-7,-6]"
85.125,29.875,tws245,-7.32194773131357,"(-8,-7]"
85.375,29.875,tws245,-7.56464685355968,"(-8,-7]"
85.625,29.875,tws245,-7.48423996358739,"(-8,-7]"
85.875,29.875,tws245,-7.69156460817509,"(-8,-7]"
86.125,29.875,tws245,-7.92167227261005,"(-8,-7]"
80.875,29.625,tws245,-7.48764427215973,"(-8,-7]"
81.125,29.625,tws245,-7.38436823790628,"(-8,-7]"
81.375,29.625,tws245,-7.23256000508546,"(-8,-7]"
81.625,29.625,tws245,-7.1412864616259,"(-8,-7]"
81.875,29.625,tws245,-7.15445034261926,"(-8,-7]"
82.125,29.625,tws245,-6.90119732075593,"(-7,-6]"
82.375,29.625,tws245,-6.90398842593022,"(-7,-6]"
82.625,29.625,tws245,-6.81608162961393,"(-7,-6]"
82.875,29.625,tws245,-6.81180851495743,"(-7,-6]"
83.125,29.625,tws245,-6.70817311349141,"(-7,-6]"
83.375,29.625,tws245,-6.69786889182477,"(-7,-6]"
83.625,29.625,tws245,-6.59462314171051,"(-7,-6]"
83.875,29.625,tws245,-6.69133928936008,"(-7,-6]"
84.125,29.625,tws245,-6.7404662171309,"(-7,-6]"
84.375,29.625,tws245,-6.80880381505273,"(-7,-6]"
84.625,29.625,tws245,-6.81841415061417,"(-7,-6]"
84.875,29.625,tws245,-6.93564884626338,"(-7,-6]"
85.125,29.625,tws245,-7.32839389933112,"(-8,-7]"
85.375,29.625,tws245,-7.53201438213834,"(-8,-7]"
85.625,29.625,tws245,-7.50858615111591,"(-8,-7]"
85.875,29.625,tws245,-7.61518737847667,"(-8,-7]"
86.125,29.625,tws245,-8.00423880766395,"(-9,-8]"
81.375,29.375,tws245,-7.17332420945784,"(-8,-7]"
81.625,29.375,tws245,-7.17436940971092,"(-8,-7]"
81.875,29.375,tws245,-7.12233576738663,"(-8,-7]"
82.125,29.375,tws245,-6.97621410473342,"(-7,-6]"
82.375,29.375,tws245,-6.8369724982234,"(-7,-6]"
82.625,29.375,tws245,-6.90018410074088,"(-7,-6]"
82.875,29.375,tws245,-6.80046529317979,"(-7,-6]"
83.125,29.375,tws245,-6.64727294615418,"(-7,-6]"
83.375,29.375,tws245,-6.59908390558525,"(-7,-6]"
83.625,29.375,tws245,-6.52358541961892,"(-7,-6]"
