long,lat,variable,value,level
79.625,30.875,tws245,-9.1155808100624,"(-10,-9]"
79.875,30.875,tws245,-9.23492085872141,"(-10,-9]"
80.125,30.875,tws245,-9.28667137989879,"(-10,-9]"
80.375,30.875,tws245,-9.15325124036104,"(-10,-9]"
80.625,30.875,tws245,-9.20288987481532,"(-10,-9]"
80.875,30.875,tws245,-9.0095581585941,"(-10,-9]"
81.125,30.875,tws245,-9.01314398405516,"(-10,-9]"
81.375,30.875,tws245,-8.84649127559727,"(-9,-8]"
81.625,30.875,tws245,-8.7761447912805,"(-9,-8]"
81.875,30.875,tws245,-8.40675612663223,"(-9,-8]"
82.125,30.875,tws245,-8.21850506967787,"(-9,-8]"
82.375,30.875,tws245,-8.29293360778838,"(-9,-8]"
82.625,30.875,tws245,-8.29530496310294,"(-9,-8]"
82.875,30.875,tws245,-8.12774425424507,"(-9,-8]"
83.125,30.875,tws245,-8.05754329291106,"(-9,-8]"
83.375,30.875,tws245,-8.00979930445069,"(-9,-8]"
83.625,30.875,tws245,-8.04250415575454,"(-9,-8]"
83.875,30.875,tws245,-7.99079568243927,"(-8,-7]"
84.125,30.875,tws245,-7.95761788244577,"(-8,-7]"
84.375,30.875,tws245,-7.92599484016901,"(-8,-7]"
84.625,30.875,tws245,-7.71178022293388,"(-8,-7]"
84.875,30.875,tws245,-7.61445017391818,"(-8,-7]"
85.125,30.875,tws245,-7.97981484449004,"(-8,-7]"
85.375,30.875,tws245,-8.10876379377683,"(-9,-8]"
85.625,30.875,tws245,-8.02493062569785,"(-9,-8]"
85.875,30.875,tws245,-7.89072869852535,"(-8,-7]"
86.125,30.875,tws245,-7.8744020525126,"(-8,-7]"
86.375,30.875,tws245,-7.67678493693777,"(-8,-7]"
78.875,30.625,tws245,-9.0592192479037,"(-10,-9]"
79.125,30.625,tws245,-9.08502691221148,"(-10,-9]"
79.375,30.625,tws245,-9.14781141395959,"(-10,-9]"
79.625,30.625,tws245,-9.17387923720172,"(-10,-9]"
79.875,30.625,tws245,-9.2489736739565,"(-10,-9]"
80.125,30.625,tws245,-9.25120039044722,"(-10,-9]"
80.375,30.625,tws245,-9.16921996726312,"(-10,-9]"
80.625,30.625,tws245,-9.00176949977404,"(-10,-9]"
80.875,30.625,tws245,-9.01385403944294,"(-10,-9]"
81.125,30.625,tws245,-9.03737696104083,"(-10,-9]"
81.375,30.625,tws245,-8.89320411402344,"(-9,-8]"
81.625,30.625,tws245,-8.8342186638935,"(-9,-8]"
81.875,30.625,tws245,-8.43523896866101,"(-9,-8]"
82.125,30.625,tws245,-8.39881814187377,"(-9,-8]"
82.375,30.625,tws245,-8.28264357335482,"(-9,-8]"
82.625,30.625,tws245,-8.35785574935417,"(-9,-8]"
82.875,30.625,tws245,-8.23102156238898,"(-9,-8]"
83.125,30.625,tws245,-8.2207568805687,"(-9,-8]"
83.375,30.625,tws245,-8.14814818274923,"(-9,-8]"
83.625,30.625,tws245,-8.13043272877202,"(-9,-8]"
83.875,30.625,tws245,-8.1501071320885,"(-9,-8]"
84.125,30.625,tws245,-8.09021390174485,"(-9,-8]"
84.375,30.625,tws245,-8.02571731737521,"(-9,-8]"
84.625,30.625,tws245,-7.89330653682106,"(-8,-7]"
84.875,30.625,tws245,-7.85693846859981,"(-8,-7]"
85.125,30.625,tws245,-8.32062902664489,"(-9,-8]"
85.375,30.625,tws245,-8.51876837157675,"(-9,-8]"
85.625,30.625,tws245,-8.44874259349523,"(-9,-8]"
85.875,30.625,tws245,-8.40764316659596,"(-9,-8]"
86.125,30.625,tws245,-8.27047528909622,"(-9,-8]"
86.375,30.625,tws245,-8.42535586821132,"(-9,-8]"
79.625,30.375,tws245,-9.30805999001027,"(-10,-9]"
79.875,30.375,tws245,-9.26409116951063,"(-10,-9]"
80.125,30.375,tws245,-9.31362453687665,"(-10,-9]"
80.375,30.375,tws245,-9.10562254059456,"(-10,-9]"
80.625,30.375,tws245,-9.28275391945732,"(-10,-9]"
80.875,30.375,tws245,-9.19487188746345,"(-10,-9]"
81.125,30.375,tws245,-9.00887219217758,"(-10,-9]"
81.375,30.375,tws245,-8.88652872329699,"(-9,-8]"
81.625,30.375,tws245,-8.77067812133217,"(-9,-8]"
81.875,30.375,tws245,-8.68012434259344,"(-9,-8]"
82.125,30.375,tws245,-8.46904602467993,"(-9,-8]"
82.375,30.375,tws245,-8.55692998994962,"(-9,-8]"
82.625,30.375,tws245,-8.4312728707684,"(-9,-8]"
82.875,30.375,tws245,-8.31161488832652,"(-9,-8]"
83.125,30.375,tws245,-8.22190165289356,"(-9,-8]"
83.375,30.375,tws245,-8.26880754310909,"(-9,-8]"
83.625,30.375,tws245,-8.2643243978681,"(-9,-8]"
83.875,30.375,tws245,-8.25658466391874,"(-9,-8]"
84.125,30.375,tws245,-8.23521155161554,"(-9,-8]"
84.375,30.375,tws245,-8.08125882135064,"(-9,-8]"
84.625,30.375,tws245,-8.2348973322869,"(-9,-8]"
84.875,30.375,tws245,-8.29373332761566,"(-9,-8]"
85.125,30.375,tws245,-8.37144704358206,"(-9,-8]"
85.375,30.375,tws245,-8.37614861305924,"(-9,-8]"
85.625,30.375,tws245,-8.42001658371411,"(-9,-8]"
85.875,30.375,tws245,-8.44126263902253,"(-9,-8]"
86.125,30.375,tws245,-8.28865012452369,"(-9,-8]"
86.375,30.375,tws245,-8.72413312435531,"(-9,-8]"
86.625,30.375,tws245,-9.14967483497438,"(-10,-9]"
79.625,30.125,tws245,-9.38439467253334,"(-10,-9]"
79.875,30.125,tws245,-9.34885255655311,"(-10,-9]"
80.125,30.125,tws245,-9.37903231223144,"(-10,-9]"
80.375,30.125,tws245,-9.30808751223766,"(-10,-9]"
80.625,30.125,tws245,-9.28515501180438,"(-10,-9]"
80.875,30.125,tws245,-9.22936962004549,"(-10,-9]"
81.125,30.125,tws245,-9.07019230851735,"(-10,-9]"
81.375,30.125,tws245,-8.83726007718437,"(-9,-8]"
81.625,30.125,tws245,-8.81051969893652,"(-9,-8]"
81.875,30.125,tws245,-8.75964804239696,"(-9,-8]"
82.125,30.125,tws245,-8.53156316632298,"(-9,-8]"
82.375,30.125,tws245,-8.43095185555099,"(-9,-8]"
82.625,30.125,tws245,-8.46954194478622,"(-9,-8]"
82.875,30.125,tws245,-8.3195263749463,"(-9,-8]"
83.125,30.125,tws245,-8.28871815646901,"(-9,-8]"
83.375,30.125,tws245,-8.19714907112595,"(-9,-8]"
83.625,30.125,tws245,-8.28680617416879,"(-9,-8]"
83.875,30.125,tws245,-8.27763882620216,"(-9,-8]"
84.125,30.125,tws245,-8.06523181262588,"(-9,-8]"
84.375,30.125,tws245,-8.2644909185984,"(-9,-8]"
84.625,30.125,tws245,-8.13977063775278,"(-9,-8]"
84.875,30.125,tws245,-8.45803182703996,"(-9,-8]"
85.125,30.125,tws245,-8.5131442834315,"(-9,-8]"
85.375,30.125,tws245,-8.61916918328638,"(-9,-8]"
85.625,30.125,tws245,-8.6260888895529,"(-9,-8]"
85.875,30.125,tws245,-8.62440285477446,"(-9,-8]"
86.125,30.125,tws245,-8.79907080846033,"(-9,-8]"
86.375,30.125,tws245,-9.04396442550046,"(-10,-9]"
86.625,30.125,tws245,-9.40816915059692,"(-10,-9]"
80.625,29.875,tws245,-9.24251792578916,"(-10,-9]"
80.875,29.875,tws245,-9.21277228222807,"(-10,-9]"
81.125,29.875,tws245,-9.04467159124933,"(-10,-9]"
81.375,29.875,tws245,-8.86616683160895,"(-9,-8]"
81.625,29.875,tws245,-9.04286476724374,"(-10,-9]"
81.875,29.875,tws245,-8.91644315015829,"(-9,-8]"
82.125,29.875,tws245,-8.60673295326123,"(-9,-8]"
82.375,29.875,tws245,-8.5154443262538,"(-9,-8]"
82.625,29.875,tws245,-8.49458122530121,"(-9,-8]"
82.875,29.875,tws245,-8.46055149563428,"(-9,-8]"
83.125,29.875,tws245,-8.33744375467098,"(-9,-8]"
83.375,29.875,tws245,-8.28945329493057,"(-9,-8]"
83.625,29.875,tws245,-8.25590253822907,"(-9,-8]"
83.875,29.875,tws245,-8.14042664670969,"(-9,-8]"
84.125,29.875,tws245,-8.21580512754375,"(-9,-8]"
84.375,29.875,tws245,-8.25562975395311,"(-9,-8]"
84.625,29.875,tws245,-8.24246275613448,"(-9,-8]"
84.875,29.875,tws245,-8.3096312075688,"(-9,-8]"
85.125,29.875,tws245,-8.66611221978007,"(-9,-8]"
85.375,29.875,tws245,-8.91631960725555,"(-9,-8]"
85.625,29.875,tws245,-8.81079983028142,"(-9,-8]"
85.875,29.875,tws245,-9.03159754924098,"(-10,-9]"
86.125,29.875,tws245,-9.18995650189854,"(-10,-9]"
80.875,29.625,tws245,-9.26885985862697,"(-10,-9]"
81.125,29.625,tws245,-9.09151468589815,"(-10,-9]"
81.375,29.625,tws245,-9.09073167590822,"(-10,-9]"
81.625,29.625,tws245,-8.92066465193033,"(-9,-8]"
81.875,29.625,tws245,-8.98854938260077,"(-9,-8]"
82.125,29.625,tws245,-8.62869960263816,"(-9,-8]"
82.375,29.625,tws245,-8.60173989536609,"(-9,-8]"
82.625,29.625,tws245,-8.55988483807023,"(-9,-8]"
82.875,29.625,tws245,-8.4689435623044,"(-9,-8]"
83.125,29.625,tws245,-8.36559450822764,"(-9,-8]"
83.375,29.625,tws245,-8.28257349376937,"(-9,-8]"
83.625,29.625,tws245,-8.21287403399137,"(-9,-8]"
83.875,29.625,tws245,-8.24970602148609,"(-9,-8]"
84.125,29.625,tws245,-8.23861631496357,"(-9,-8]"
84.375,29.625,tws245,-8.28022791031535,"(-9,-8]"
84.625,29.625,tws245,-8.3675079987755,"(-9,-8]"
84.875,29.625,tws245,-8.37346374755214,"(-9,-8]"
85.125,29.625,tws245,-8.74047233221306,"(-9,-8]"
85.375,29.625,tws245,-8.89453359330428,"(-9,-8]"
85.625,29.625,tws245,-8.99328887374959,"(-9,-8]"
85.875,29.625,tws245,-8.99809900662934,"(-9,-8]"
86.125,29.625,tws245,-9.27111298182552,"(-10,-9]"
81.375,29.375,tws245,-8.94173969573265,"(-9,-8]"
81.625,29.375,tws245,-8.9420559348189,"(-9,-8]"
81.875,29.375,tws245,-8.9496529696111,"(-9,-8]"
82.125,29.375,tws245,-8.73300639938281,"(-9,-8]"
82.375,29.375,tws245,-8.56315955526225,"(-9,-8]"
82.625,29.375,tws245,-8.59975284284942,"(-9,-8]"
82.875,29.375,tws245,-8.40426072558568,"(-9,-8]"
83.125,29.375,tws245,-8.28883547291134,"(-9,-8]"
83.375,29.375,tws245,-8.20123459919665,"(-9,-8]"
83.625,29.375,tws245,-8.03298474062887,"(-9,-8]"
83.875,29.375,tws245,-8.40772114954985,"(-9,-8]"
84.125,29.375,tws245,-8.29664430991309,"(-9,-8]"
84.375,29.375,tws245,-8.36515008377387,"(-9,-8]"
84.625,29.375,tws245,-8.35161307207474,"(-9,-8]"
84.875,29.375,tws245,-8.50913055962566,"(-9,-8]"
85.125,29.375,tws245,-8.79420750984784,"(-9,-8]"
85.375,29.375,tws245,-9.10899507431031,"(-10,-9]"
85.625,29.375,tws245,-8.83297811632652,"(-9,-8]"
85.875,29.375,tws245,-8.94755796605857,"(-9,-8]"
81.875,29.125,tws245,-8.95885170075474,"(-9,-8]"
82.125,29.125,tws245,-8.68534427487054,"(-9,-8]"
82.375,29.125,tws245,-8.64636244998543,"(-9,-8]"
82.625,29.125,tws245,-8.57111411735954,"(-9,-8]"
82.875,29.125,tws245,-8.53729300388561,"(-9,-8]"
83.125,29.125,tws245,-8.40043230346372,"(-9,-8]"
83.375,29.125,tws245,-8.25056761109413,"(-9,-8]"
83.625,29.125,tws245,-8.25700438749602,"(-9,-8]"
83.875,29.125,tws245,-8.31395514046015,"(-9,-8]"
84.125,29.125,tws245,-8.37660752566198,"(-9,-8]"
84.375,29.125,tws245,-8.29654863255352,"(-9,-8]"
84.625,29.125,tws245,-8.44191015396303,"(-9,-8]"
84.875,29.125,tws245,-8.49534090981144,"(-9,-8]"
85.125,29.125,tws245,-8.86615259687315,"(-9,-8]"
85.375,29.125,tws245,-9.02341189705058,"(-10,-9]"
85.625,29.125,tws245,-9.06783897505824,"(-10,-9]"
85.875,29.125,tws245,-9.18794200837832,"(-10,-9]"
82.125,28.875,tws245,-8.75009522654977,"(-9,-8]"
82.375,28.875,tws245,-8.69308757581161,"(-9,-8]"
82.625,28.875,tws245,-8.65528639996839,"(-9,-8]"
82.875,28.875,tws245,-8.62402248327342,"(-9,-8]"
83.125,28.875,tws245,-8.42780733250356,"(-9,-8]"
83.375,28.875,tws245,-8.37977131635511,"(-9,-8]"
83.625,28.875,tws245,-8.30302405255436,"(-9,-8]"
83.875,28.875,tws245,-8.35177330295225,"(-9,-8]"
84.125,28.875,tws245,-8.40883669759978,"(-9,-8]"
84.375,28.875,tws245,-8.3468983475813,"(-9,-8]"
84.625,28.875,tws245,-8.45730605372541,"(-9,-8]"
84.875,28.875,tws245,-8.69478605947894,"(-9,-8]"
85.125,28.875,tws245,-9.15745587399668,"(-10,-9]"
85.375,28.875,tws245,-9.36257246578147,"(-10,-9]"
85.625,28.875,tws245,-9.42875387131404,"(-10,-9]"
85.875,28.875,tws245,-9.47412708853056,"(-10,-9]"
82.625,28.625,tws245,-8.71582416907873,"(-9,-8]"
82.875,28.625,tws245,-8.55401080360158,"(-9,-8]"
83.125,28.625,tws245,-8.444947350283,"(-9,-8]"
83.375,28.625,tws245,-8.41668454713875,"(-9,-8]"
83.625,28.625,tws245,-8.3720022453352,"(-9,-8]"
83.875,28.625,tws245,-8.43078240238839,"(-9,-8]"
84.125,28.625,tws245,-8.53229299299474,"(-9,-8]"
84.375,28.625,tws245,-8.66836393759759,"(-9,-8]"
84.625,28.625,tws245,-8.56099113665912,"(-9,-8]"
84.875,28.625,tws245,-8.7808040789759,"(-9,-8]"
85.125,28.625,tws245,-9.25862460536224,"(-10,-9]"
85.375,28.625,tws245,-9.62828233916118,"(-10,-9]"
85.625,28.625,tws245,-9.60527439361554,"(-10,-9]"
85.875,28.625,tws245,-9.71189638334804,"(-10,-9]"
82.875,28.375,tws245,-8.66979650015176,"(-9,-8]"
83.875,28.375,tws245,-8.42931700612369,"(-9,-8]"
84.125,28.375,tws245,-8.69484708163126,"(-9,-8]"
84.375,28.375,tws245,-8.9361093164481,"(-9,-8]"
84.625,28.375,tws245,-8.91214304512637,"(-9,-8]"
84.875,28.375,tws245,-9.03532357932491,"(-10,-9]"
85.125,28.375,tws245,-9.52575480720356,"(-10,-9]"
85.375,28.375,tws245,-9.4948030584443,"(-10,-9]"
85.625,28.375,tws245,-9.61627629775812,"(-10,-9]"
85.875,28.375,tws245,-9.49810204573253,"(-10,-9]"
85.125,28.125,tws245,-9.5490812649453,"(-10,-9]"
85.375,28.125,tws245,-9.72801912647961,"(-10,-9]"
85.625,28.125,tws245,-9.647318619707,"(-10,-9]"
85.875,28.125,tws245,-9.81074669484725,"(-10,-9]"
85.625,27.875,tws245,-9.89428782236175,"(-10,-9]"
85.875,27.875,tws245,-10.1482463130018,"(-11,-10]"
95.875,33.375,tws245,-5.60518375308342,"(-6,-5]"
96.125,33.375,tws245,-6.67160329917591,"(-7,-6]"
96.375,33.375,tws245,-7.12456128771113,"(-8,-7]"
96.625,33.375,tws245,-7.1506584393878,"(-8,-7]"
96.875,33.375,tws245,-6.40559404008096,"(-7,-6]"
95.125,33.125,tws245,-6.0500677918715,"(-7,-6]"
95.375,33.125,tws245,-6.37236785312623,"(-7,-6]"
95.625,33.125,tws245,-6.29606040820637,"(-7,-6]"
95.875,33.125,tws245,-6.79008640784144,"(-7,-6]"
96.125,33.125,tws245,-7.68314538422946,"(-8,-7]"
96.375,33.125,tws245,-8.19036095367275,"(-9,-8]"
96.625,33.125,tws245,-8.18320009357482,"(-9,-8]"
96.875,33.125,tws245,-7.7558378091247,"(-8,-7]"
97.125,33.125,tws245,-6.59322531126854,"(-7,-6]"
97.375,33.125,tws245,-5.40868818526347,"(-6,-5]"
97.625,33.125,tws245,-5.54480758840785,"(-6,-5]"
97.875,33.125,tws245,-5.31298906805488,"(-6,-5]"
93.625,32.875,tws245,-5.77815053846029,"(-6,-5]"
93.875,32.875,tws245,-6.03329952712611,"(-7,-6]"
94.125,32.875,tws245,-6.22158654201682,"(-7,-6]"
94.375,32.875,tws245,-6.57201496216097,"(-7,-6]"
94.625,32.875,tws245,-7.61219442574447,"(-8,-7]"
94.875,32.875,tws245,-7.86136178150569,"(-8,-7]"
95.125,32.875,tws245,-6.92504518624849,"(-7,-6]"
95.375,32.875,tws245,-6.31167305848932,"(-7,-6]"
95.625,32.875,tws245,-6.26280656262131,"(-7,-6]"
95.875,32.875,tws245,-6.81394107877889,"(-7,-6]"
96.125,32.875,tws245,-7.75948669871006,"(-8,-7]"
96.375,32.875,tws245,-8.22243734244952,"(-9,-8]"
96.625,32.875,tws245,-8.31788079920852,"(-9,-8]"
96.875,32.875,tws245,-8.19882712052925,"(-9,-8]"
97.125,32.875,tws245,-8.17605913274383,"(-9,-8]"
97.375,32.875,tws245,-8.21788897319237,"(-9,-8]"
97.625,32.875,tws245,-8.2071005957882,"(-9,-8]"
97.875,32.875,tws245,-7.63319401088597,"(-8,-7]"
98.125,32.875,tws245,-5.80254257977777,"(-6,-5]"
91.625,32.625,tws245,-5.35716657268877,"(-6,-5]"
91.875,32.625,tws245,-5.63357525072942,"(-6,-5]"
92.875,32.625,tws245,-5.70952934345557,"(-6,-5]"
93.125,32.625,tws245,-6.93620878998762,"(-7,-6]"
93.375,32.625,tws245,-7.33025552059468,"(-8,-7]"
93.625,32.625,tws245,-7.00499462181675,"(-8,-7]"
93.875,32.625,tws245,-6.94399786975164,"(-7,-6]"
94.125,32.625,tws245,-7.33640118245349,"(-8,-7]"
94.375,32.625,tws245,-7.96076772112061,"(-8,-7]"
94.625,32.625,tws245,-8.54924089232917,"(-9,-8]"
94.875,32.625,tws245,-8.5566679132989,"(-9,-8]"
95.125,32.625,tws245,-7.94233120501868,"(-8,-7]"
95.375,32.625,tws245,-7.44478867678251,"(-8,-7]"
95.625,32.625,tws245,-7.83773097307164,"(-8,-7]"
95.875,32.625,tws245,-8.26116197829202,"(-9,-8]"
96.125,32.625,tws245,-8.6719666328048,"(-9,-8]"
96.375,32.625,tws245,-8.74948450441954,"(-9,-8]"
96.625,32.625,tws245,-8.34336027948226,"(-9,-8]"
96.875,32.625,tws245,-8.40284094227087,"(-9,-8]"
97.125,32.625,tws245,-8.78277322204744,"(-9,-8]"
97.375,32.625,tws245,-8.95325119560872,"(-9,-8]"
97.625,32.625,tws245,-8.92983160941851,"(-9,-8]"
97.875,32.625,tws245,-8.5702287720614,"(-9,-8]"
98.125,32.625,tws245,-7.18043472196006,"(-8,-7]"
98.375,32.625,tws245,-6.34511121417942,"(-7,-6]"
98.625,32.625,tws245,-6.28856058299326,"(-7,-6]"
98.875,32.625,tws245,-6.18775847202353,"(-7,-6]"
99.125,32.625,tws245,-6.11722260336869,"(-7,-6]"
99.375,32.625,tws245,-5.53221929546263,"(-6,-5]"
91.375,32.375,tws245,-5.49363161655016,"(-6,-5]"
91.625,32.375,tws245,-6.16449755804658,"(-7,-6]"
91.875,32.375,tws245,-5.99904387290973,"(-6,-5]"
92.125,32.375,tws245,-5.729698314595,"(-6,-5]"
92.375,32.375,tws245,-6.21495822403607,"(-7,-6]"
92.625,32.375,tws245,-7.23403041235255,"(-8,-7]"
92.875,32.375,tws245,-7.90056322031977,"(-8,-7]"
93.125,32.375,tws245,-7.98257341392565,"(-8,-7]"
93.375,32.375,tws245,-8.10985804003494,"(-9,-8]"
93.625,32.375,tws245,-7.36256437951359,"(-8,-7]"
93.875,32.375,tws245,-7.36323860466668,"(-8,-7]"
94.125,32.375,tws245,-8.12876739323248,"(-9,-8]"
94.375,32.375,tws245,-8.47672474575598,"(-9,-8]"
94.625,32.375,tws245,-8.74349037635034,"(-9,-8]"
94.875,32.375,tws245,-8.86701021107893,"(-9,-8]"
95.125,32.375,tws245,-8.54811072027126,"(-9,-8]"
95.375,32.375,tws245,-8.79664559284134,"(-9,-8]"
95.625,32.375,tws245,-9.10878686808841,"(-10,-9]"
95.875,32.375,tws245,-9.57603060207602,"(-10,-9]"
96.125,32.375,tws245,-9.52037329439718,"(-10,-9]"
96.375,32.375,tws245,-9.36372228488465,"(-10,-9]"
96.625,32.375,tws245,-8.75402433089514,"(-9,-8]"
96.875,32.375,tws245,-8.243420041169,"(-9,-8]"
97.125,32.375,tws245,-8.75000487957521,"(-9,-8]"
97.375,32.375,tws245,-8.94320794866859,"(-9,-8]"
97.625,32.375,tws245,-8.97880953885252,"(-9,-8]"
97.875,32.375,tws245,-8.89269061897625,"(-9,-8]"
98.125,32.375,tws245,-8.57714653064712,"(-9,-8]"
98.375,32.375,tws245,-8.50001003723521,"(-9,-8]"
98.625,32.375,tws245,-8.48359668869326,"(-9,-8]"
98.875,32.375,tws245,-8.32328580208337,"(-9,-8]"
99.125,32.375,tws245,-8.32881000527076,"(-9,-8]"
99.375,32.375,tws245,-7.73436157341383,"(-8,-7]"
99.625,32.375,tws245,-5.67206237127405,"(-6,-5]"
91.125,32.125,tws245,-6.3516580391736,"(-7,-6]"
91.375,32.125,tws245,-6.85173594522063,"(-7,-6]"
91.625,32.125,tws245,-6.42009703166937,"(-7,-6]"
91.875,32.125,tws245,-6.39053847799966,"(-7,-6]"
92.125,32.125,tws245,-7.11550892015539,"(-8,-7]"
92.375,32.125,tws245,-7.578692314827,"(-8,-7]"
92.625,32.125,tws245,-8.10730051814025,"(-9,-8]"
92.875,32.125,tws245,-8.5445345955108,"(-9,-8]"
93.125,32.125,tws245,-8.50665509272164,"(-9,-8]"
93.375,32.125,tws245,-8.54087532460614,"(-9,-8]"
93.625,32.125,tws245,-8.23110861575558,"(-9,-8]"
93.875,32.125,tws245,-8.357952884373,"(-9,-8]"
94.125,32.125,tws245,-8.88450697751553,"(-9,-8]"
94.375,32.125,tws245,-9.13345091700358,"(-10,-9]"
94.625,32.125,tws245,-8.88388506554882,"(-9,-8]"
94.875,32.125,tws245,-8.91238437572742,"(-9,-8]"
95.125,32.125,tws245,-8.89713285727939,"(-9,-8]"
95.375,32.125,tws245,-9.1961482091858,"(-10,-9]"
95.625,32.125,tws245,-9.57053487839888,"(-10,-9]"
95.875,32.125,tws245,-9.83417547200412,"(-10,-9]"
96.125,32.125,tws245,-9.70655908394252,"(-10,-9]"
96.375,32.125,tws245,-9.75427158862079,"(-10,-9]"
96.625,32.125,tws245,-9.41035451440597,"(-10,-9]"
96.875,32.125,tws245,-9.24279237175481,"(-10,-9]"
97.125,32.125,tws245,-9.48514301658503,"(-10,-9]"
97.375,32.125,tws245,-9.62902811826135,"(-10,-9]"
97.625,32.125,tws245,-9.56141633694525,"(-10,-9]"
97.875,32.125,tws245,-9.545827844914,"(-10,-9]"
98.125,32.125,tws245,-9.2524619376835,"(-10,-9]"
98.375,32.125,tws245,-9.04771645779549,"(-10,-9]"
98.625,32.125,tws245,-9.13718107003504,"(-10,-9]"
98.875,32.125,tws245,-9.16386301868517,"(-10,-9]"
99.125,32.125,tws245,-9.11922431409537,"(-10,-9]"
99.375,32.125,tws245,-8.52492719785444,"(-9,-8]"
99.625,32.125,tws245,-6.77026216909806,"(-7,-6]"
99.875,32.125,tws245,-4.94688451522229,"(-5,-4]"
90.375,31.875,tws245,-5.73036341338054,"(-6,-5]"
90.625,31.875,tws245,-6.81483025545916,"(-7,-6]"
90.875,31.875,tws245,-7.57639270462903,"(-8,-7]"
91.125,31.875,tws245,-7.7915305377181,"(-8,-7]"
91.375,31.875,tws245,-7.52426738587464,"(-8,-7]"
91.625,31.875,tws245,-6.87517614542581,"(-7,-6]"
91.875,31.875,tws245,-7.33492930044548,"(-8,-7]"
92.125,31.875,tws245,-7.82919033094731,"(-8,-7]"
92.375,31.875,tws245,-8.10289058287372,"(-9,-8]"
92.625,31.875,tws245,-8.47453941308003,"(-9,-8]"
92.875,31.875,tws245,-8.38220520534418,"(-9,-8]"
93.125,31.875,tws245,-8.58770867216499,"(-9,-8]"
93.375,31.875,tws245,-8.69365818457516,"(-9,-8]"
93.625,31.875,tws245,-9.05883169180173,"(-10,-9]"
93.875,31.875,tws245,-9.2816497272611,"(-10,-9]"
94.125,31.875,tws245,-9.41016067374236,"(-10,-9]"
94.375,31.875,tws245,-9.42748097148365,"(-10,-9]"
94.625,31.875,tws245,-8.99382715142823,"(-9,-8]"
94.875,31.875,tws245,-8.84667108471109,"(-9,-8]"
95.125,31.875,tws245,-9.48728409837578,"(-10,-9]"
95.375,31.875,tws245,-9.59243856026201,"(-10,-9]"
95.625,31.875,tws245,-9.76658268493709,"(-10,-9]"
95.875,31.875,tws245,-9.70808020209308,"(-10,-9]"
96.125,31.875,tws245,-9.75996672105717,"(-10,-9]"
96.375,31.875,tws245,-9.81617137814513,"(-10,-9]"
96.625,31.875,tws245,-10.103580517093,"(-11,-10]"
96.875,31.875,tws245,-10.1106351035449,"(-11,-10]"
97.125,31.875,tws245,-10.2253793727532,"(-11,-10]"
97.375,31.875,tws245,-10.3076206777512,"(-11,-10]"
97.625,31.875,tws245,-10.3054620973629,"(-11,-10]"
97.875,31.875,tws245,-10.1896883455288,"(-11,-10]"
98.125,31.875,tws245,-9.71459232682592,"(-10,-9]"
98.375,31.875,tws245,-9.07086986798432,"(-10,-9]"
98.625,31.875,tws245,-9.04241439563755,"(-10,-9]"
98.875,31.875,tws245,-9.15832692161864,"(-10,-9]"
99.125,31.875,tws245,-9.0678513999159,"(-10,-9]"
99.375,31.875,tws245,-8.82418674869365,"(-9,-8]"
99.625,31.875,tws245,-7.96211627127726,"(-8,-7]"
99.875,31.875,tws245,-7.15544834099036,"(-8,-7]"
100.125,31.875,tws245,-6.9222791278149,"(-7,-6]"
100.375,31.875,tws245,-6.09409380461563,"(-7,-6]"
100.625,31.875,tws245,-4.24404065038714,"(-5,-4]"
88.875,31.625,tws245,-6.1884498274351,"(-7,-6]"
89.125,31.625,tws245,-6.20270543113738,"(-7,-6]"
89.375,31.625,tws245,-6.30142653426992,"(-7,-6]"
89.625,31.625,tws245,-5.88567804403394,"(-6,-5]"
89.875,31.625,tws245,-5.8791561510845,"(-6,-5]"
90.125,31.625,tws245,-5.77539195050341,"(-6,-5]"
90.375,31.625,tws245,-6.79049706294745,"(-7,-6]"
90.625,31.625,tws245,-7.99094346464383,"(-8,-7]"
90.875,31.625,tws245,-8.47649651960011,"(-9,-8]"
91.125,31.625,tws245,-8.49371935549613,"(-9,-8]"
91.375,31.625,tws245,-8.146023062647,"(-9,-8]"
91.625,31.625,tws245,-7.86068545341814,"(-8,-7]"
91.875,31.625,tws245,-7.9324396211817,"(-8,-7]"
92.125,31.625,tws245,-8.67352519552012,"(-9,-8]"
92.375,31.625,tws245,-8.80955172664865,"(-9,-8]"
92.625,31.625,tws245,-8.68563799657245,"(-9,-8]"
92.875,31.625,tws245,-8.90365158213619,"(-9,-8]"
93.125,31.625,tws245,-9.16824755967094,"(-10,-9]"
93.375,31.625,tws245,-9.30131732256061,"(-10,-9]"
93.625,31.625,tws245,-9.48754625279725,"(-10,-9]"
93.875,31.625,tws245,-9.66381295712692,"(-10,-9]"
94.125,31.625,tws245,-9.55641207580787,"(-10,-9]"
94.375,31.625,tws245,-9.47915757108147,"(-10,-9]"
94.625,31.625,tws245,-9.42615060250395,"(-10,-9]"
94.875,31.625,tws245,-9.5962393021148,"(-10,-9]"
95.125,31.625,tws245,-9.82897746264013,"(-10,-9]"
95.375,31.625,tws245,-9.91154589264194,"(-10,-9]"
95.625,31.625,tws245,-10.0832085523963,"(-11,-10]"
95.875,31.625,tws245,-10.2112692127027,"(-11,-10]"
96.125,31.625,tws245,-10.2079328501997,"(-11,-10]"
