long,lat,mmk
46.875,80.625,-5.06420690646139
47.125,80.625,-4.97289299399697
47.375,80.625,-4.99291053301288
48.625,80.625,-4.94053226804948
49.375,80.625,-4.87246063088438
49.625,80.625,-4.87239659926885
49.875,80.625,-4.79431839982545
50.125,80.625,-4.80899444259436
50.375,80.625,-4.92923366935168
50.625,80.625,-4.96017225741929
50.875,80.625,-5.07950387704746
51.125,80.625,-5.14386327172389
51.375,80.625,-5.06270537906461
56.375,80.625,-5.97389939255842
59.375,80.625,-6.68382083479251
59.625,80.625,-6.70384951294025
59.875,80.625,-6.7242757497694
60.125,80.625,-6.56314717317792
60.375,80.625,-6.5831569311182
60.625,80.625,-6.6190141445524
60.875,80.625,-6.83595866675963
61.125,80.625,-7.0675994730593
61.375,80.625,-7.68628574323784
61.625,80.625,-8.30732740237832
61.875,80.625,-8.39314816541479
92.875,80.625,-5.73521204812946
93.125,80.625,-5.74147299397368
93.375,80.625,-6.2542704142516
93.625,80.625,-6.21888124408295
93.875,80.625,-6.15668514074653
94.125,80.625,-7.48773176461579
94.375,80.625,-7.5056651596922
94.625,80.625,-7.49285286296474
94.875,80.625,-7.49080183603646
95.125,80.625,-7.47574836329672
95.375,80.625,-7.47778442979729
95.625,80.625,-7.47487748940852
95.875,80.625,-7.47103242493784
96.125,80.625,-7.46470258474005
96.375,80.625,-7.45938368090001
96.625,80.625,-7.09456813687401
96.875,80.625,-7.06891722331882
97.125,80.625,-6.85082111491942
-19.875,80.375,-6.7136461741909
-19.625,80.375,-6.84134197126436
-19.375,80.375,-6.79508974053086
-19.125,80.375,-6.93361597586084
-18.875,80.375,-6.9378344649902
-18.625,80.375,-7.35637840297307
-18.375,80.375,-9.58706753764846
-18.125,80.375,-8.79523159451929
-17.875,80.375,-9.04608577303483
-17.625,80.375,-9.13060273946877
-17.375,80.375,-9.1508864585972
-17.125,80.375,-8.9046426384327
-16.875,80.375,-8.88357054233541
-16.625,80.375,-8.89289510961905
20.125,80.375,-3.20986717907226
20.375,80.375,-3.21788679528168
22.375,80.375,-3.1611704391434
22.625,80.375,-3.16299971528402
22.875,80.375,-3.16419605044857
23.125,80.375,-3.16558482048258
47.875,80.375,-4.632062606093
48.125,80.375,-4.64743437840732
48.375,80.375,-4.66068918634815
48.625,80.375,-4.68191357107757
49.125,80.375,-4.71764583930088
49.375,80.375,-4.72925514865756
49.625,80.375,-4.75183677713743
52.875,80.375,-5.27626904088921
53.125,80.375,-5.28287492421124
57.375,80.375,-6.76012666448818
57.625,80.375,-6.77297061420603
57.875,80.375,-6.78875594426458
58.125,80.375,-6.82652180593132
58.375,80.375,-7.07339383203106
58.625,80.375,-7.06909655849943
58.875,80.375,-7.08695884967244
59.125,80.375,-7.18760179761179
91.875,80.375,-5.85650437048662
92.125,80.375,-5.83318659957959
92.375,80.375,-6.24279110889399
92.625,80.375,-6.2414264976239
92.875,80.375,-6.25589921110275
93.125,80.375,-6.27007235660484
93.375,80.375,-6.84988405570865
93.625,80.375,-7.63814369550802
93.875,80.375,-7.50408230864963
94.125,80.375,-7.91072663446084
94.375,80.375,-7.91737168115172
94.625,80.375,-7.5067947275059
94.875,80.375,-7.50380847075113
95.125,80.375,-7.52720609684638
95.375,80.375,-7.53110493730725
95.625,80.375,-7.53450460756172
95.875,80.375,-7.52859915828229
96.125,80.375,-7.22868163580335
96.375,80.375,-7.21297476716662
96.625,80.375,-7.20561640894424
96.875,80.375,-7.2050873143261
97.125,80.375,-7.20085105253968
-19.875,80.125,-7.25963688823414
-19.625,80.125,-6.7911003311683
-19.375,80.125,-7.02668964998554
-18.375,80.125,-9.85025719822305
-18.125,80.125,-15.5006498765817
-17.875,80.125,-15.4603698978406
17.875,80.125,-3.26416235412671
18.125,80.125,-3.26742407019379
18.375,80.125,-3.32912504874406
18.625,80.125,-3.54086665433114
18.875,80.125,-3.84518065160761
19.125,80.125,-3.85147825887614
19.625,80.125,-3.21936055199618
19.875,80.125,-3.22986355699436
20.125,80.125,-3.23229080916645
20.375,80.125,-3.23471941216354
20.625,80.125,-3.23600022991341
20.875,80.125,-3.2376174214326
21.125,80.125,-3.23883443821923
21.375,80.125,-3.24142926342925
21.875,80.125,-3.24556138745376
22.625,80.125,-3.25453821017215
22.875,80.125,-3.25453821017215
23.375,80.125,-3.22450538433233
23.625,80.125,-3.2266134435713
23.875,80.125,-3.22719245580356
24.125,80.125,-3.22834015327647
24.375,80.125,-3.231176230801
24.625,80.125,-3.19933515485833
24.875,80.125,-3.20469651655621
25.125,80.125,-3.33340096326821
25.375,80.125,-4.02673177644202
25.625,80.125,-3.56587892707486
25.875,80.125,-3.32055986366582
26.125,80.125,-3.32981721888064
26.375,80.125,-3.36106637445685
26.625,80.125,-3.364869223648
26.875,80.125,-3.33559837489669
31.875,80.125,-3.57250224369668
32.125,80.125,-3.57166579037651
32.375,80.125,-3.28604304601201
47.875,80.125,-4.906947967521
48.375,80.125,-4.94949436642346
55.875,80.125,-5.71357466103119
56.125,80.125,-6.50459140299977
56.375,80.125,-6.72162535430531
56.625,80.125,-6.93589601623174
56.875,80.125,-6.95274804466336
57.625,80.125,-6.96821359992577
57.875,80.125,-6.96640834543291
92.625,80.125,-6.95786847071363
92.875,80.125,-6.94863062701718
93.125,80.125,-6.78059641719891
93.375,80.125,-6.9741840981715
93.625,80.125,-7.00846391151975
93.875,80.125,-7.49969935497169
94.125,80.125,-7.49667572778854
94.375,80.125,-7.4932586132062
96.625,80.125,-7.53391527077141
96.875,80.125,-7.52221932302953
97.125,80.125,-7.52206788659667
97.375,80.125,-7.98455828163192
97.625,80.125,-8.59067024784795
-19.875,79.875,-7.18432084180899
-19.625,79.875,-6.90722489155089
-19.375,79.875,-8.05175854863615
-19.125,79.875,-8.99188520686947
-18.875,79.875,-8.98934981095656
-18.625,79.875,-10.4382547689051
-18.375,79.875,-13.9525658825896
-18.125,79.875,-15.632775012461
-17.875,79.875,-15.391883996811
16.125,79.875,-3.26934047375017
16.375,79.875,-3.27391392971056
16.625,79.875,-3.27893913433885
17.125,79.875,-3.29088972312377
17.375,79.875,-3.29363152674666
18.375,79.875,-3.32203589643595
18.625,79.875,-3.3726648126939
18.875,79.875,-3.40038055473998
19.125,79.875,-3.40896376792402
19.375,79.875,-3.35315167124702
19.625,79.875,-3.24198265755369
19.875,79.875,-3.25549956424856
20.125,79.875,-3.2580710707846
20.375,79.875,-3.26130408598756
20.625,79.875,-3.26108597422458
20.875,79.875,-3.2628181405158
21.125,79.875,-3.26664017560976
21.375,79.875,-3.2683137923762
21.625,79.875,-3.27620484054414
21.875,79.875,-3.27778636016631
22.125,79.875,-3.27711768295027
22.375,79.875,-3.28650158292028
22.625,79.875,-3.28938080464882
22.875,79.875,-3.28950318326989
23.125,79.875,-3.28904961814483
23.375,79.875,-3.25535849915613
23.625,79.875,-3.25625192925861
23.875,79.875,-3.25297242658589
24.125,79.875,-3.25520991048384
24.375,79.875,-3.22150877579428
24.625,79.875,-3.2210242027753
24.875,79.875,-3.20913636928607
25.125,79.875,-3.28394034123809
25.375,79.875,-3.72381280759337
25.625,79.875,-3.61140889042472
25.875,79.875,-3.5678976308399
26.125,79.875,-3.58475733270433
26.375,79.875,-3.61150667148896
26.625,79.875,-3.60759852306094
26.875,79.875,-3.57690981561877
27.125,79.875,-3.65414152060901
91.125,79.875,-7.05719514533308
91.375,79.875,-7.05234992624237
91.625,79.875,-7.07012778531795
91.875,79.875,-7.07374988278066
92.125,79.875,-7.31648017552002
92.375,79.875,-7.27737677731204
92.625,79.875,-7.06708197171884
92.875,79.875,-7.17730670350718
93.125,79.875,-7.17402010981041
93.375,79.875,-7.02223820179555
93.625,79.875,-7.35832105953055
94.625,79.875,-7.16045515251765
94.875,79.875,-7.33578069032846
95.125,79.875,-7.34278733063941
95.375,79.875,-7.18134919194308
95.625,79.875,-7.17482092023673
95.875,79.875,-7.52476507507365
96.125,79.875,-7.7288626360387
96.375,79.875,-7.6640625852778
96.625,79.875,-7.65633555879844
96.875,79.875,-7.64923108451029
97.125,79.875,-7.63831009861471
97.375,79.875,-8.15181606325531
97.625,79.875,-7.585279074721
98.125,79.875,-7.30030506180835
98.625,79.875,-7.29391614829705
98.875,79.875,-7.29659457045357
99.125,79.875,-7.29781374356939
99.375,79.875,-7.29746445248341
99.625,79.875,-7.11646963879323
-19.875,79.625,-7.0488606470065
-19.625,79.625,-7.07095656941078
11.125,79.625,-13.5413936246492
11.375,79.625,-13.7695922762798
11.625,79.625,-13.92685471
11.875,79.625,-14.0463621505304
12.125,79.625,-14.0353179847279
12.375,79.625,-7.37632341183452
12.625,79.625,-5.14498748757324
14.375,79.625,-3.40164507466492
14.625,79.625,-3.40467896710517
14.875,79.625,-3.40564075027168
15.125,79.625,-3.40687891920144
15.875,79.625,-3.42252040147995
16.125,79.625,-3.42603482216866
16.375,79.625,-3.43481051658948
16.625,79.625,-3.43876568691403
16.875,79.625,-3.44277706930631
17.125,79.625,-3.44820743970922
17.375,79.625,-3.44528851173301
17.625,79.625,-3.44490385998381
19.875,79.625,-3.39089296019299
20.125,79.625,-3.39462192910612
20.875,79.625,-3.40093698993931
21.125,79.625,-3.40416481979066
21.375,79.625,-3.4060555351686
21.625,79.625,-3.40383263589429
21.875,79.625,-3.40427819549431
22.125,79.625,-3.40539169795304
22.375,79.625,-3.40806892708355
22.625,79.625,-3.40848845340064
22.875,79.625,-3.37338915671859
23.125,79.625,-3.26326738143072
23.375,79.625,-3.20541421412507
23.625,79.625,-3.21883945283386
23.875,79.625,-3.21787022986579
24.125,79.625,-3.21995867509416
24.375,79.625,-3.21971276497449
24.625,79.625,-3.22048128178722
24.875,79.625,-3.22061388220527
25.125,79.625,-3.19403917637866
25.375,79.625,-3.53030600426741
25.625,79.625,-3.51301738923629
76.125,79.625,-7.89543313967534
76.625,79.625,-7.71171901635629
93.625,79.625,-7.88207896216795
93.875,79.625,-8.03310833869717
94.125,79.625,-8.04463920276284
94.375,79.625,-8.04909515305766
94.625,79.625,-8.0585605488104
94.875,79.625,-8.15448193340435
95.125,79.625,-8.07687241349842
95.375,79.625,-7.82831547242694
95.625,79.625,-7.83008026572218
95.875,79.625,-8.33315374584323
96.125,79.625,-7.72798994245753
96.375,79.625,-7.51113903552615
96.625,79.625,-7.80911153824994
96.875,79.625,-9.0778358041033
97.125,79.625,-9.07725589080637
97.375,79.625,-8.02671973578291
97.625,79.625,-8.12944282043627
97.875,79.625,-8.06012485073452
98.125,79.625,-8.05958307944542
98.375,79.625,-8.04001736309455
98.625,79.625,-8.05829539958832
98.875,79.625,-7.85945392196766
99.125,79.625,-8.29502047451223
99.375,79.625,-8.28369945168366
99.625,79.625,-8.27568688827406
-19.875,79.375,-6.72332130280042
11.125,79.375,-13.5781768180713
11.375,79.375,-13.6469188165615
11.625,79.375,-13.6402047747668
11.875,79.375,-13.8120655041793
12.125,79.375,-14.1769456662701
12.375,79.375,-5.01071262762848
12.625,79.375,-4.10599426730876
12.875,79.375,-3.9679991616068
13.125,79.375,-3.97866341555398
13.375,79.375,-3.92936738180422
13.625,79.375,-3.82396043216418
13.875,79.375,-3.77452239379433
14.125,79.375,-3.77465540588575
14.375,79.375,-3.78342468393942
14.625,79.375,-3.79067990497723
14.875,79.375,-3.79637359730065
15.125,79.375,-3.75854376761075
15.375,79.375,-3.80811734437506
16.125,79.375,-3.77691533512187
16.375,79.375,-3.77956707677434
16.625,79.375,-3.78417128901493
16.875,79.375,-3.79143743645899
17.125,79.375,-3.80042439652031
17.375,79.375,-3.73044196107198
17.625,79.375,-3.63272624135985
17.875,79.375,-3.60068347033766
18.125,79.375,-3.60231812967807
18.375,79.375,-3.60717496683332
18.625,79.375,-3.6039853799975
20.875,79.375,-3.60595827064981
21.125,79.375,-3.60850509355481
21.375,79.375,-3.60909590816694
22.875,79.375,-3.55599479620897
23.125,79.375,-3.32059373800097
23.375,79.375,-3.12957749816606
23.625,79.375,-3.13056374831196
23.875,79.375,-3.14074786064161
24.125,79.375,-3.14488513932203
24.375,79.375,-3.14908369484888
24.625,79.375,-3.15539082772246
24.875,79.375,-3.09835754775884
25.125,79.375,-3.13672031953805
25.375,79.375,-3.2333879306292
94.375,79.375,-8.55645744931819
94.625,79.375,-8.55196873233839
94.875,79.375,-8.58291579600789
95.125,79.375,-9.11243596021218
95.375,79.375,-8.60034333868903
95.625,79.375,-8.61488773414368
95.875,79.375,-9.12865183006803
96.125,79.375,-8.77496281243082
96.375,79.375,-8.54909322325974
96.625,79.375,-8.94067260397414
96.875,79.375,-9.25430227748896
97.125,79.375,-9.16314643741116
97.375,79.375,-9.4324418076292
97.625,79.375,-9.28890205820321
97.875,79.375,-9.2365032162644
98.125,79.375,-9.25033104100578
98.375,79.375,-8.45264279773807
98.625,79.375,-8.44342470532392
98.875,79.375,-8.43472038322257
99.125,79.375,-8.42605916165999
99.375,79.375,-7.99203770368125
99.625,79.375,-8.01947694770809
102.375,79.375,-7.53712728661325
102.625,79.375,-8.18749113483194
-19.625,79.125,-6.98303332464469
-17.875,79.125,-6.99414636411821
-17.625,79.125,-6.80373917490358
11.375,79.125,-13.7758860823849
11.875,79.125,-14.1043446092884
12.125,79.125,-14.0572464097055
12.375,79.125,-4.54262884300317
12.625,79.125,-3.97191543252076
12.875,79.125,-3.88744285521225
13.125,79.125,-3.89128608612045
13.375,79.125,-3.89389388577607
13.625,79.125,-3.90684212485043
13.875,79.125,-3.9225481748743
14.125,79.125,-3.92629544481366
14.375,79.125,-3.9292313834207
14.625,79.125,-3.93636248686764
14.875,79.125,-3.93894670143785
15.125,79.125,-3.96611510329606
15.375,79.125,-3.96977156972597
15.625,79.125,-3.97638653697046
15.875,79.125,-3.98197668333706
16.375,79.125,-3.98799278176503
16.625,79.125,-3.99302812618645
16.875,79.125,-3.99738966922113
17.125,79.125,-4.00023763793879
17.375,79.125,-3.91867313138215
17.625,79.125,-3.76614428052649
17.875,79.125,-3.74320920994456
18.125,79.125,-3.74486524073047
18.375,79.125,-3.74839667803672
18.625,79.125,-3.7512965865168
18.875,79.125,-3.75516497535392
19.125,79.125,-3.76045746875119
19.375,79.125,-3.76071611840077
19.625,79.125,-3.76200161981835
94.875,79.125,-8.51477095503962
95.125,79.125,-8.55101332988036
95.375,79.125,-8.56717221492116
95.625,79.125,-8.58418166967926
95.875,79.125,-8.59568664106853
96.125,79.125,-8.6065852445659
96.375,79.125,-8.70641674054488
96.625,79.125,-8.62443820525908
96.875,79.125,-8.71666865303696
97.125,79.125,-8.70224454582053
97.375,79.125,-8.69040616414917
97.625,79.125,-8.70020818051909
97.875,79.125,-9.30567086923265
98.125,79.125,-9.27441338956489
98.375,79.125,-9.3395823758617
98.625,79.125,-9.00719265089845
98.875,79.125,-9.31443377979713
99.125,79.125,-10.0391450699799
99.375,79.125,-9.99860590746511
99.625,79.125,-9.06054628850364
101.125,79.125,-7.1227563953148
101.375,79.125,-7.01353062469462
101.625,79.125,-7.01931569991854
101.875,79.125,-7.31879751752032
102.125,79.125,-7.54870625851927
102.375,79.125,-7.75121605405173
102.625,79.125,-7.46719474180598
103.625,79.125,-4.47072896735455
103.875,79.125,-4.2762367366461
-19.375,78.875,-6.96551610710899
11.875,78.875,-14.0467180130922
12.125,78.875,-14.119119274899
12.375,78.875,-4.57742120528371
12.625,78.875,-3.98604018139735
12.875,78.875,-3.88838555826643
13.125,78.875,-3.89144949143792
13.375,78.875,-3.90745660442862
13.625,78.875,-3.94012744934818
13.875,78.875,-3.9518210954031
14.125,78.875,-3.95177146701747
14.375,78.875,-3.9562286816622
14.625,78.875,-3.96312808481475
14.875,78.875,-3.9681143588803
15.125,78.875,-3.97174178409432
15.375,78.875,-3.97630898767027
15.625,78.875,-3.97903016789109
15.875,78.875,-3.98273838748619
16.125,78.875,-3.98178974176116
16.375,78.875,-3.98697505128871
16.625,78.875,-3.99457377955843
16.875,78.875,-3.99775563524345
17.125,78.875,-3.99611766540249
17.375,78.875,-3.87439192621315
17.625,78.875,-3.77289801695845
17.875,78.875,-3.74514679639479
18.125,78.875,-3.74930253118459
18.375,78.875,-3.75295813940989
18.625,78.875,-3.75496021023462
18.875,78.875,-3.75815743221083
19.125,78.875,-3.76164205827742
19.375,78.875,-3.76217346968097
19.625,78.875,-3.76707953520591
19.875,78.875,-3.77092469358385
20.125,78.875,-3.76987081078243
20.375,78.875,-3.77395322447799
20.625,78.875,-3.77581596491914
20.875,78.875,-3.77762806659541
21.125,78.875,-3.76015101217583
28.125,78.875,-3.54210933346371
28.375,78.875,-3.50543262575681
28.875,78.875,-3.34166211236486
29.125,78.875,-3.35028115996359
29.375,78.875,-3.36076979280158
97.375,78.875,-5.59073585432336
97.625,78.875,-5.47215593834387
97.875,78.875,-5.46137592319224
98.125,78.875,-5.20804787583043
98.375,78.875,-7.23389051574245
98.625,78.875,-9.53378414239571
98.875,78.875,-9.46158416230554
99.125,78.875,-9.45945822618926
99.375,78.875,-9.10004755568406
99.625,78.875,-10.2378199692044
100.875,78.875,-5.1984158094937
101.125,78.875,-5.2061150197806
101.375,78.875,-5.20390958177936
101.625,78.875,-5.20818442880668
101.875,78.875,-5.36786912299067
102.125,78.875,-5.22130163674706
102.375,78.875,-5.10959167351188
102.625,78.875,-3.60780588775033
102.875,78.875,-2.93394281008628
103.125,78.875,-3.98399642038743
103.375,78.875,-3.93425475107515
103.625,78.875,-4.36074010976104
103.875,78.875,-3.609193279596
104.125,78.875,-2.92976619737198
104.375,78.875,-3.03996497227179
12.125,78.625,-4.89747179988985
12.375,78.625,-4.50192031472175
12.625,78.625,-4.09024383436221
12.875,78.625,-3.9908989826285
13.125,78.625,-3.99174773969634
13.375,78.625,-3.9962619894669
13.625,78.625,-4.00106159289097
13.875,78.625,-4.00327696296014
14.125,78.625,-4.0081492137716
14.375,78.625,-4.01561336394053
14.875,78.625,-4.02415166212888
15.625,78.625,-4.03586254980393
15.875,78.625,-4.02672716856181
16.125,78.625,-4.04120004495349
16.375,78.625,-4.03168478161451
16.875,78.625,-4.03239647310647
17.125,78.625,-4.03601460392859
17.375,78.625,-3.93396947983662
17.625,78.625,-3.90878459783524
17.875,78.625,-3.87233369219274
18.125,78.625,-3.87821021225261
18.375,78.625,-3.8823827605935
18.625,78.625,-3.88576141795245
18.875,78.625,-3.88589978442196
19.125,78.625,-3.89017567912837
19.375,78.625,-3.89273857959965
19.625,78.625,-3.89443772898664
19.875,78.625,-3.89656647815317
20.125,78.625,-3.90090832763782
20.375,78.625,-3.901585862421
100.375,78.625,-6.281191117171
100.625,78.625,-4.38433592665553
100.875,78.625,-2.14265990182212
101.125,78.625,-2.12136430370246
101.375,78.625,-2.05378496190189
101.625,78.625,-2.01452088406488
101.875,78.625,-1.98887629025131
102.125,78.625,-2.07494813743703
102.375,78.625,-2.08735999142429
102.625,78.625,-1.95418263495936
102.875,78.625,-2.0794946274978
103.125,78.625,-2.39618810797169
103.375,78.625,-2.90902896582957
103.625,78.625,-2.53946553227736
103.875,78.625,-2.38416004563327
104.125,78.625,-1.94321893492125
104.375,78.625,-1.69960096146465
104.625,78.625,-0.875391394231719
104.875,78.625,-0.197506532440885
105.125,78.625,-0.0587767989747115
12.875,78.375,-4.26219219192497
13.125,78.375,-4.27075280609615
13.375,78.375,-4.27626320689305
13.625,78.375,-4.27691371847235
13.875,78.375,-4.27862082531993
14.125,78.375,-4.28623595177529
17.125,78.375,-4.22613980583114
17.375,78.375,-4.20481394557859
17.625,78.375,-4.21057658170043
17.875,78.375,-4.15422389186004
18.125,78.375,-4.15707481033965
18.375,78.375,-4.15795130853061
18.625,78.375,-4.15677089190857
18.875,78.375,-4.16198783193317
20.875,78.375,-4.1807942651127
21.125,78.375,-4.2311410198442
21.375,78.375,-4.24236477396077
21.625,78.375,-4.23869816228796
21.875,78.375,-4.24311698843849
22.125,78.375,-4.24995531758846
100.125,78.375,-4.77652244407974
100.375,78.375,-4.18706552957816
100.625,78.375,-2.66393069055321
100.875,78.375,-1.87690927394688
101.125,78.375,-1.97592059114438
101.375,78.375,-1.9270615577969
101.625,78.375,-1.80055311645815
101.875,78.375,-1.7422998549097
102.125,78.375,-1.69888250708338
102.375,78.375,-1.64774830183009
102.625,78.375,-1.5950761974348
102.875,78.375,-1.68317803869362
103.125,78.375,-1.6937123418004
103.375,78.375,-1.61827114179148
103.625,78.375,-1.57069268495698
103.875,78.375,-1.48309804892331
104.125,78.375,-1.40535279529725
104.375,78.375,-1.00518938568763
15.125,78.125,-4.34830413672222
15.375,78.125,-4.35077862043886
15.625,78.125,-4.35684548131284
15.875,78.125,-4.35556312055218
16.125,78.125,-4.39378116280632
16.375,78.125,-4.36642968885202
16.625,78.125,-4.3407243669936
16.875,78.125,-4.33959610645199
17.125,78.125,-4.34097886801443
17.375,78.125,-4.374462420637
17.625,78.125,-4.345612786157
17.875,78.125,-4.35695498862955
18.125,78.125,-4.36151565428163
18.375,78.125,-4.36180118840917
18.625,78.125,-4.36602399923925
18.875,78.125,-4.36597628000402
21.125,78.125,-4.47575818885052
21.375,78.125,-4.45574871751615
21.625,78.125,-4.45940734780419
21.875,78.125,-4.46057348571838
22.125,78.125,-4.4648048846371
22.375,78.125,-4.46806166045033
22.625,78.125,-4.46706390721145
22.875,78.125,-4.47145882789616
23.125,78.125,-4.47367036908864
23.375,78.125,-4.47631491076004
99.625,78.125,-1.47520307934405
99.875,78.125,-1.55092935925181
100.125,78.125,-1.68085743440648
