V1,V2,V3,V4,V5,V6,V7,V8,V9
147.276900341746,136.286152633156,146.575303355118,174.548310123447,153.777090613522,175.010605333448,154.947420186264,201.444832180276,173.204651774583
156.599226932069,107.10850517886,147.485259645874,156.567625205454,131.963059614819,171.112521627802,152.014974027791,131.754388207496,159.402904042707
160.114613486596,137.980915953277,128.499375018296,145.474699376434,162.495561319556,147.27889137927,148.850413570168,168.777444674194,170.024277877368
150.898667848477,141.97119842092,162.155473486808,135.787221144974,148.150415393333,139.408000713384,144.38931452993,148.890446487621,165.246393630507
128.768013731786,149.45440491881,155.618410826586,145.521677102116,152.200668456967,122.689333488962,148.021704606957,141.512400497386,159.656511448891
143.2141835931,128.824346848319,133.811679147512,134.444965948659,137.498159503993,154.285274285294,139.730219799963,157.500408343679,151.920555781932
150.217395673267,137.195854394001,143.531196207095,172.502030463551,133.901191504475,141.332793587883,163.692416118239,132.016414646789,167.878738726145
119.958316317874,145.127949994439,151.245326538302,165.889015259306,128.289781823018,129.655431128562,155.399874511666,131.754084578273,151.662497076553
131.062346052972,122.237499202977,151.007851643613,177.638013038534,108.305288921138,144.930774215665,145.555286091856,127.312563954037,151.420950180091
131.257358493085,106.790682476132,156.053250327484,159.542804268735,114.06687963393,158.816182891714,125.82558164325,135.904389839932,142.147571565165
161.251453184416,113.154390059666,136.133136986562,132.61648442649,116.74935367605,144.967164492276,139.26867888453,144.507684998724,138.548063889388
132.832896770304,130.42015097054,141.172362537205,123.757785722567,122.036262720525,150.342772640455,129.046470105277,112.291035274224,145.150353706542
152.483787322744,137.651446175637,102.953659599063,158.647241817407,123.27741117057,140.081407339684,118.880174977051,144.018433431711,147.695857472008
111.953932721033,152.440932442337,117.115200941515,148.875012645328,123.751590626189,142.488426813607,120.760411036656,133.658943960153,138.940272784881
105.327461510594,120.10565429488,101.981209412495,104.84747379386,112.837676626526,118.729316777719,119.026759277594,117.354207188065,111.598735404693
105.612532569448,127.367954564836,108.192383944981,137.088966135371,104.530284904389,126.316014629426,142.340325301666,127.888271498311,127.907341957819
114.267653268642,132.809878542506,103.854863945711,132.225244122099,100.053398367291,136.415969226878,143.70018494584,107.26512728967,124.34901465917
104.112376765867,116.9855023971,96.3851276700544,97.1670629496197,100.862242925225,105.38404748826,131.220361394667,147.714744407586,107.474792948652
98.9261084909081,140.480702677512,111.05428309234,92.1504690593109,102.335364191574,115.30107411499,121.748948321647,133.318955589492,115.260717838746
108.359725627272,138.82847031719,101.264124750616,102.14349566315,117.849052331737,98.1603170406831,116.370685831652,101.496954908441,109.044172853387
